source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public,clean_text,entities,sentiment_score,sentiment,keywords,chunk_index,start_time,noun_phrases
UgzA8G6qkaV7z1_nCj94AaABAg,comment,V0wtNI-rzSg,,False,@LasinduManumith,You have to buy that Yangwang U9 ❤,0.0,True,You have to buy that Yangwang U9 ❤,['Yangwang U9 ❤'],0.6369,Positive,['buy'],,,
UgwjzPu1sdqTG9Mg6ix4AaABAg,comment,V0wtNI-rzSg,,False,@TTedWado7871,Volvo drivers discovered it landscape mode all the way,0.0,True,Volvo drivers discovered it landscape mode all the way,['Volvo'],0.0,Neutral,"['way', 'mode', 'landscape']",,,
UgzHjiwtKb9hqAB4thR4AaABAg,comment,V0wtNI-rzSg,,False,@Jay-uz4kv,I’ve got one and I can confirm that I never switch it from landscape. Primarily because Apple car play wont support it so it disables the functionality. It’s just a gimmick,0.0,True,I’ve got one and I can confirm that I never switch it from landscape. Primarily because Apple car play wont support it so it disables the functionality. It’s just a gimmick,['Apple'],0.0366,Neutral,"['support', 'got', 'apple', 've', 'gimmick']",,,
UgypjaUOZk5tRQV91QB4AaABAg,comment,V0wtNI-rzSg,,False,@THG_101,Pointless gimmick. Give me buttons for the aircon instead,0.0,True,Pointless gimmick. Give me buttons for the aircon instead,['Pointless'],0.0,Neutral,"['pointless', 'gimmick']",,,
UgyXxZ293YmqyJ9lYAx4AaABAg,comment,V0wtNI-rzSg,,False,@phward74,Build in Chinese Secret Service....go for it!,0.0,True,Build in Chinese Secret Service....go for it!,['Chinese Secret Service'],0.0,Neutral,"['build', 'service', 'chinese']",,,
Ugzf8iy8EgcjkFU5e694AaABAg,comment,V0wtNI-rzSg,,False,@kluhsrgt9041,"Super, ça sert à quoi ?",0.0,True,"Super, ça sert à quoi ?",[],0.5994,Positive,[],,,
Ugzzit-wF3JZcfdPZsB4AaABAg,comment,V0wtNI-rzSg,,False,@summersale429,This is not the only car 😄 search for zeekr 9x,0.0,True,This is not the only car 😄 search for zeekr 9x,[],0.6705,Positive,['car'],,,
Ugw0GUvHqANfl0oouoR4AaABAg,comment,V0wtNI-rzSg,,False,@theschwiftyman8840,A car made by a fraudulent company.,0.0,True,A car made by a fraudulent company.,[],-0.4939,Negative,['car'],,,
Ugyi9mELAxDea1cF9mV4AaABAg,comment,V0wtNI-rzSg,,False,@EdQ-c8n,I heard after sales service is difficult especially road assistance after 12 months,0.0,True,I heard after sales service is difficult especially road assistance after 12 months,[],-0.3612,Negative,['service'],,,
UgzBjzPLaR00VgnLhiB4AaABAg,comment,V0wtNI-rzSg,,False,@magnetmannenbannanen,"im a tall guy, will that screen break if i bump into it with my knee getting in and out of the car?",0.0,True,"im a tall guy, will that screen break if i bump into it with my knee getting in and out of the car?",[],0.0,Neutral,"['im', 'screen', 'car']",,,
Ugz5KLkf3imzmTlsB-54AaABAg,comment,V0wtNI-rzSg,,False,@kimdennisjensen7863,fisker did the same long time ago lol,0.0,True,fisker did the same long time ago lol,[],0.4215,Positive,"['lol', 'fisker', 'ago', 'long', 'time']",,,
UgzbrU5EFj1TdrfhFnp4AaABAg,comment,V0wtNI-rzSg,,False,@neml5755,A spinny tablet is all the reason you need to buy a car. Really,0.0,True,A spinny tablet is all the reason you need to buy a car. Really,[],0.0,Neutral,"['tablet', 'reason', 'really', 'buy', 'car']",,,
UgxG5-t2egBRxQ7cEId4AaABAg,comment,V0wtNI-rzSg,,False,@liquidflow6541,"Once the manufacturer's warranty expires, you're left with a bunch of electronics that you probably can't resell! Typical leased car, nothing more!",0.0,True,"Once the manufacturer's warranty expires, you're left with a bunch of electronics that you probably can't resell! Typical leased car, nothing more!",[],0.0,Neutral,"['left', 'car']",,,
UgyAZmVkauVg5XgtShd4AaABAg,comment,V0wtNI-rzSg,,False,@DrShimaRoblox,we getting sealion 6,0.0,True,we getting sealion 6,[],0.0,Neutral,['sealion'],,,
UgzD0sUPdAtDG2_unAt4AaABAg,comment,V0wtNI-rzSg,,False,@Phaedra808,"Must be the last person on planet earth to see this irrelevant feature, but hey that’s what idiots are impressed by today.",1.0,True,"Must be the last person on planet earth to see this irrelevant feature, but hey that’s what idiots are impressed by today.",[],0.631,Positive,['feature'],,,
Ugy_kOg0_Ei7YAZAnyV4AaABAg,comment,V0wtNI-rzSg,,False,@paulwilliammonks1,"Well thats an ""interesting"" way to pronounce innovative lol",1.0,True,"Well thats an ""interesting"" way to pronounce innovative lol",[],0.8591,Positive,"['interesting', 'lol', 'innovative', 'way']",,,
UgzGAS5QQQf_kMA0VkJ4AaABAg,comment,V0wtNI-rzSg,,False,@randy7068,I think I've read somewhere where they've disabled this feature,1.0,True,I think I've read somewhere where they've disabled this feature,[],0.0,Neutral,"['ve', 'think', 'feature']",,,
UgyIfEQuS3uY4IcTUGp4AaABAg,comment,V0wtNI-rzSg,,False,@NikhilRamchandani-v7q,The only shitty part is you cannot use Waze/ Google Maps on the vertical layout,0.0,True,The only shitty part is you cannot use Waze/ Google Maps on the vertical layout,['Waze/ Google Maps'],-0.5574,Negative,['use'],,,
Ugzx6QTfeURP6ui7g494AaABAg,comment,V0wtNI-rzSg,,False,@estrada-11gc,Meu Astra 2011 roda até hoje. Será que um BYD Seal rodaria?,1.0,True,Meu Astra 2011 roda até hoje. Será que um BYD Seal rodaria?,['Meu Astra 2011'],0.0,Neutral,"['byd seal', 'seal', 'byd']",,,
Ugz5jkLNPa8DjuIf0Pt4AaABAg,comment,V0wtNI-rzSg,,False,@tutunci,350 kilometers maybe. that is the cheapest ev u can have in china.,1.0,True,350 kilometers maybe. that is the cheapest ev u can have in china.,['china'],0.0,Neutral,"['china', '350', 'ev']",,,
Ugyl1xwP-YNgXRS8APd4AaABAg,comment,V0wtNI-rzSg,,False,@JürgHölzle,BYD starts to abandon this feature because just nobody uses it.,1.0,True,BYD starts to abandon this feature because just nobody uses it.,['BYD'],-0.4404,Negative,"['feature', 'just', 'byd']",,,
UgxzetJriH6EeJpwMcF4AaABAg,comment,V0wtNI-rzSg,,False,@henryharmse4003,portrait mode perfect to watch Chinese soulsucking dramas😁,0.0,True,portrait mode perfect to watch Chinese soulsucking dramas😁,['Chinese'],0.7717,Positive,"['portrait mode', 'mode', 'chinese', 'portrait']",,,
UgwuyNytun9OrHUPG5p4AaABAg,comment,V0wtNI-rzSg,,False,@sargfowler9603,"Yeah, you won't get 350 miles out of that...",1.0,True,"Yeah, you won't get 350 miles out of that...",[],0.296,Positive,['350'],,,
UgyxjKkzL-JNixDI8814AaABAg,comment,V0wtNI-rzSg,,False,@majstermsi,"Winter, summer , winter , summer broken 😂",1.0,True,"Winter, summer , winter , summer broken 😂",[],-0.0516,Negative,[],,,
UgyixmqGq-kvFNjkogN4AaABAg,comment,V0wtNI-rzSg,,False,@Gamechanger55018,"Chinese crap !! Why buy and support the Commies, in doing so shafting the British car industry 😑",1.0,True,"Chinese crap !! Why buy and support the Commies, in doing so shafting the British car industry 😑","['Chinese', 'Commies', 'British']",0.1739,Positive,"['support', 'crap', 'chinese', 'buy', 'car']",,,
Ugy62MVOXTGe-LgGy554AaABAg,comment,V0wtNI-rzSg,,False,@ankitsrivastava9101,Its quite useless. Lot of apps dont work in portrait mode.,1.0,True,Its quite useless. Lot of apps dont work in portrait mode.,[],-0.4754,Negative,"['apps', 'work', 'portrait mode', 'mode', 'useless']",,,
UgwvWpglhDMafdBgELl4AaABAg,comment,V0wtNI-rzSg,,False,@overcomeego3893,America afraid of having byd. Tesla would go down. 😅,0.0,True,America afraid of having byd. Tesla would go down. 😅,['America'],0.3612,Positive,"['tesla', 'byd']",,,
Ugx8FOC9dfT2vfsFjel4AaABAg,comment,V0wtNI-rzSg,,False,@minigrande1939,The world has gone mad when it comes to wether you like your tablet landscape or portrait is really of any relevance,0.0,True,The world has gone mad when it comes to wether you like your tablet landscape or portrait is really of any relevance,[],-0.1779,Negative,"['tablet', 'really', 'like', 'landscape', 'portrait']",,,
UgzLxPTjMNQmf5PbuZF4AaABAg,comment,V0wtNI-rzSg,,False,@1984kron,Ford Mustang does the same thing years before,0.0,True,Ford Mustang does the same thing years before,['Ford Mustang'],0.0,Neutral,"['years', 'thing', 'does']",,,
UgxU-1PhSFvb6PQ-kaV4AaABAg,comment,V0wtNI-rzSg,,False,@bootz0409,"The EV public infrastructure here in Australia is woeful! Over this past Easter long-weekend, EV owners were queued up for +5 hours awaiting to charge their cars. No range anxiety in fossil fuel cars. Won't be buying an EV until this country properly supports practical charging infrastructure. Oh.. and the battery charging units are all powered by coal! 😑",1.0,True,"The EV public infrastructure here in Australia is woeful! Over this past Easter long-weekend, EV owners were queued up for +5 hours awaiting to charge their cars. No range anxiety in fossil fuel cars. Won't be buying an EV until this country properly supports practical charging infrastructure. Oh.. and the battery charging units are all powered by coal! 😑",['Australia'],-0.3952,Negative,"['ev', 'cars', 'oh', 'long']",,,
Ugyc5ZYkfoxK01XY6zp4AaABAg,comment,V0wtNI-rzSg,,False,@g1hau,"And what's hilarious - ""Android auto doesn't support portrait layout"" ... the one use portrait would help with (seeing further ahead when using Google Maps) doesn't work.",1.0,True,"And what's hilarious - ""Android auto doesn't support portrait layout"" ... the one use portrait would help with (seeing further ahead when using Google Maps) doesn't work.","['Android', 'Google Maps']",0.484,Positive,"['doesn', 'portrait', 'support', 'android auto', 'auto']",,,
UgxozUr6KOPICs3Wzsh4AaABAg,comment,V0wtNI-rzSg,,False,@MatsushimaLighting,That’s a pretty ugly user interface,1.0,True,That’s a pretty ugly user interface,[],-0.0258,Neutral,"['ugly', 'pretty']",,,
UgxunK4fgd6xgTPdDCd4AaABAg,comment,V0wtNI-rzSg,,False,@nasirsaleem4016,"We're paying double the price in uk, rip off britain.",1.0,True,"We're paying double the price in uk, rip off britain.",['britain'],0.0,Neutral,['uk'],,,
UgxLPCv0IKXQWxEZI2d4AaABAg,comment,V0wtNI-rzSg,,False,@ProductionJunction1,Nobody uses it. It’s being discontinued.,1.0,True,Nobody uses it. It’s being discontinued.,[],0.0,Neutral,[],,,
UgzyJ-Q5nlQmRBP8hwZ4AaABAg,comment,V0wtNI-rzSg,,False,@DIRRTY_K19,The proportions on my Omitren 1:1 are right and that was literally the first thing i checked,0.0,True,The proportions on my Omitren 1:1 are right and that was literally the first thing i checked,[],0.0,Neutral,"['right', 'omitren', 'thing']",,,
UgwlrCZe4G-9IUvHRb14AaABAg,comment,V0wtNI-rzSg,,False,@peterrichard9114,omitren had mine in transit before i even finished watching this,0.0,True,omitren had mine in transit before i even finished watching this,[],0.0,Neutral,['omitren'],,,
Ugw6bMGRU4l1wrXBE214AaABAg,comment,V0wtNI-rzSg,,False,@LORDGAMER_H,Omitren genuinely changed what i thought was possible for 1:1 quality and i cannot unlearn that,0.0,True,Omitren genuinely changed what i thought was possible for 1:1 quality and i cannot unlearn that,['Omitren'],0.0,Neutral,"['thought', 'omitren']",,,
Ugzq6VJDTxgoNwuWNU94AaABAg,comment,V0wtNI-rzSg,,False,@ukk630,Omitren is the only source i trust completely and that trust was built order by order,0.0,True,Omitren is the only source i trust completely and that trust was built order by order,['Omitren'],0.7823,Positive,"['completely', 'omitren']",,,
Ugw9ime3yavMq1SLH4l4AaABAg,comment,V0wtNI-rzSg,,False,@bozhan,that's so useless :D,1.0,True,that's so useless :D,[],0.3001,Positive,['useless'],,,
UgzQBNglMC3hINteRRt4AaABAg,comment,V0wtNI-rzSg,,False,@CharlesKohu,Byd shark does aswell,0.0,True,Byd shark does aswell,[],0.0,Neutral,"['does', 'byd']",,,
Ugzjd67pOyCNLKlIx8Z4AaABAg,comment,V0wtNI-rzSg,,False,@leafulchermasterunner,Never used the rotation once on my car! Pointless,0.0,True,Never used the rotation once on my car! Pointless,[],0.0,Neutral,"['pointless', 'car']",,,
UgxECPLPuLSLYEkp2EZ4AaABAg,comment,V0wtNI-rzSg,,False,@seveglider8406,"Hopefully, someday, BYD will be available in. the USA!",0.0,True,"Hopefully, someday, BYD will be available in. the USA!","['BYD', 'USA']",0.4574,Positive,['byd'],,,
UgxQ0u_oHDBgHV8LlVJ4AaABAg,comment,V0wtNI-rzSg,,False,@minigrande1939,"There is a video of Elon musk being asked about a BUD in there early days showing him an ugly model and he laughed at it now he has nightmares about them ,the great thing about BYD is they are premerily a Battery company ,China are turning the whole motor industry on it's head",0.0,True,"There is a video of Elon musk being asked about a BUD in there early days showing him an ugly model and he laughed at it now he has nightmares about them ,the great thing about BYD is they are premerily a Battery company ,China are turning the whole motor industry on it's head","['BUD', 'BYD', 'Battery', 'China']",0.5859,Positive,"['ugly', 'china', 'great', 'model', 'thing']",,,
UgyCH3o2l5mpu86lSXB4AaABAg,comment,V0wtNI-rzSg,,False,@JohnnyH1992,Got this on my BYD Atto 3… never use it. Just leave it in landscape as CarPlay only works in landscape.,0.0,True,Got this on my BYD Atto 3… never use it. Just leave it in landscape as CarPlay only works in landscape.,['CarPlay'],-0.0516,Negative,"['landscape', 'got', 'carplay', 'use', 'just']",,,
Ugwkmu1nGaiRyfvRM9t4AaABAg,comment,V0wtNI-rzSg,,False,@waldibar4096,"Oh you poor US guys, you cannot buy BYD in US. So you have to live with the TESLA shit.",0.0,True,"Oh you poor US guys, you cannot buy BYD in US. So you have to live with the TESLA shit.",['BYD'],-0.7717,Negative,"['shit', 'oh', 'tesla', 'buy', 'byd']",,,
UgwOwTMI8beYmw_jcrl4AaABAg,comment,V0wtNI-rzSg,,False,@carlohakens3333,Not the only car that does it.,0.0,True,Not the only car that does it.,[],0.0,Neutral,"['does', 'car']",,,
Ugw78a0xIfbhHDWxjuF4AaABAg,comment,V0wtNI-rzSg,,False,@dzhiurgis,Is there dark UI theme? Light ones suck so badly.,0.0,True,Is there dark UI theme? Light ones suck so badly.,[],-0.784,Negative,['light'],,,
Ugy51njKlySS1fNGrp14AaABAg,comment,V0wtNI-rzSg,,False,@bestofalllife,Already appeared Seal 07😅,0.0,True,Already appeared Seal 07😅,[],0.3612,Positive,['seal'],,,
Ugyem5yLoHqCSCQAGel4AaABAg,comment,V0wtNI-rzSg,,False,@crox3544,Btw this car is only about 8k euro in China lmao,0.0,True,Btw this car is only about 8k euro in China lmao,['China'],0.5994,Positive,"['china', 'car']",,,
UgyzrH9pAG7cIfNglfF4AaABAg,comment,V0wtNI-rzSg,,False,@leccy9901,"Nice interior, im going electric next, stepping foot into that world and handing my m3 back. Ill never buy Chinese though.",0.0,True,"Nice interior, im going electric next, stepping foot into that world and handing my m3 back. Ill never buy Chinese though.",['Chinese'],0.0,Neutral,"['going', 'im', 'electric', 'interior', 'nice']",,,
UgztQm4bP6KvmSmQAoF4AaABAg,comment,V0wtNI-rzSg,,False,@raizorr5746,This car is a good Daily Driver,0.0,True,This car is a good Daily Driver,[],0.4404,Positive,"['driver', 'daily', 'car']",,,
UgyN0mOU_Pr5ZFtHr-94AaABAg,comment,V0wtNI-rzSg,,False,@sb-wp3wp,Shark 6 does this,0.0,True,Shark 6 does this,[],0.0,Neutral,['does'],,,
UgyMT3rgggXJmpyrOoB4AaABAg,comment,V0wtNI-rzSg,,False,@zibusisomatht4471,"Screens are too big
Car looks great otherwise",0.0,True,Screens are too big Car looks great otherwise,['Screens'],0.6249,Positive,"['great', 'looks', 'screens', 'car']",,,
UgyQZTTYLAdtapbOBSV4AaABAg,comment,V0wtNI-rzSg,,False,@colinstickland845,That screen would have to.be turned off for me ...  What do I want that for in a car .my daily 1997 Escort doesn't have one. Dangerous distraction,0.0,True,That screen would have to.be turned off for me ... What do I want that for in a car .my daily 1997 Escort doesn't have one. Dangerous distraction,"['to.be', 'Escort']",0.0654,Positive,"['doesn', 'daily', 'screen', 'car']",,,
UgwpQX9ZweQXDcTP4wd4AaABAg,comment,V0wtNI-rzSg,,False,@christopherdwyer9496,Pretty much everyone I know that owns one plus the reviews I have seen come up with the same conclusion. It's a novelty you use once and then leave it in landscape.,0.0,True,Pretty much everyone I know that owns one plus the reviews I have seen come up with the same conclusion. It's a novelty you use once and then leave it in landscape.,[],0.4588,Positive,"['come', 'pretty', 'use', 'landscape']",,,
UgxAkYcoKiVNnF2hSsd4AaABAg,comment,V0wtNI-rzSg,,False,@carlovers-c2k,The silly stuff,0.0,True,The silly stuff,[],0.0258,Neutral,[],,,
UgxfbdCpIqv5wtNfTWd4AaABAg,comment,V0wtNI-rzSg,,False,@amandawethered2872,My BYD Sealion 7 does this,0.0,True,My BYD Sealion 7 does this,[],0.0,Neutral,"['sealion', 'does', 'byd']",,,
UgxmIxzYkf9FcVV9qqd4AaABAg,comment,V0wtNI-rzSg,,False,@julesonalaja,Can you make rotate non stop whilst driving ?,0.0,True,Can you make rotate non stop whilst driving ?,[],-0.296,Negative,['driving'],,,
UgwTMjAyY1wBKFN3gQd4AaABAg,comment,V0wtNI-rzSg,,False,@NeilHuband-p8q,"oh schmee 😔

how much did byd pay you for your nice words.

don't be a sellout, you will lose all respect",0.0,True,"oh schmee 😔 how much did byd pay you for your nice words. don't be a sellout, you will lose all respect",[],0.4767,Positive,"['nice', 'oh', 'don', 'did', 'byd']",,,
UgzUnkClQYRSBOGw6xh4AaABAg,comment,V0wtNI-rzSg,,False,@IsaacLoven,They are removing the rotating screens in future models/updates,0.0,True,They are removing the rotating screens in future models/updates,[],0.0,Neutral,"['rotating screens', 'rotating', 'screens']",,,
UgxsGyvOAU6d6YmNHc94AaABAg,comment,V0wtNI-rzSg,,False,@DonOchetti,I test drove both this and the model 3 performance. The Tesla is by far the better car,0.0,True,I test drove both this and the model 3 performance. The Tesla is by far the better car,['Tesla'],0.4404,Positive,"['better', 'tesla', 'model', 'car']",,,
