serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
1286,V0wtNI-rzSg,"All this tech becomes old, like a computer in a year or two.","All this tech becomes old, like a computer in a year or two.",[],"['computer', 'year', 'tech', 'old', 'like']",0.3612,Positive
1287,V0wtNI-rzSg,I fucking hate touch screens. I can’t understand why they are legal. Putting defrost on requires you to look away from the road for several seconds. Worse than using a mobile phone.,I fucking hate touch screens. I can’t understand why they are legal. Putting defrost on requires you to look away from the road for several seconds. Worse than using a mobile phone.,[],"['using mobile', 'mobile phone', 'worse', 'fucking', 'legal']",-0.7645,Negative
1288,V0wtNI-rzSg,Plenty of distractions there then,Plenty of distractions there then,[],"['distractions', 'plenty']",-0.25,Negative
1289,V0wtNI-rzSg,The gear selector is copied from Porsche!,The gear selector is copied from Porsche!,['Porsche'],"['copied', 'gear']",0.0,Neutral
1290,V0wtNI-rzSg,Make sure to not spontaneously explode,Make sure to not spontaneously explode,[],"['explode', 'spontaneously', 'sure', 'make']",0.3182,Positive
1291,V0wtNI-rzSg,"And when it breaks,god help you","And when it breaks,god help you",[],"['breaks', 'god', 'help']",0.4019,Positive
1292,V0wtNI-rzSg,Really…that’s so old news 🗞️ now,Really…that’s so old news 🗞️ now,[],"['old news', 'news', 'old', 'really']",0.0,Neutral
1293,V0wtNI-rzSg,"I remember when new golfs, focuses etc were sold for 15k. I ain't paying 40k for a toy...","I remember when new golfs, focuses etc were sold for 15k. I ain't paying 40k for a toy...",[],"['15k', 'ain', 'toy', 'remember', 'paying']",0.0,Neutral
1294,V0wtNI-rzSg,Who cares about a rotating screen 😂,Who cares about a rotating screen 😂,[],"['cares', 'rotating screen', 'rotating', 'screen']",0.7096,Positive
1295,V0wtNI-rzSg,Atto 3 does this too,Atto 3 does this too,['Atto 3'],"['atto does', 'atto', 'does']",0.0,Neutral
1296,V0wtNI-rzSg,Fisker and lucid have turning screens way before this Chinese price of garbage,Fisker and lucid have turning screens way before this Chinese price of garbage,"['Fisker', 'Chinese']","['turning', 'garbage', 'price', 'way', 'screens']",0.0,Neutral
1297,V0wtNI-rzSg,"Why does a purely electric car have a massive ""transmission tunnel""....","Why does a purely electric car have a massive ""transmission tunnel""....",[],"['massive', 'electric car', 'electric', 'does', 'car']",0.0,Neutral
1298,V0wtNI-rzSg,Does it come with a life insurance?,Does it come with a life insurance?,[],"['does come', 'insurance', 'life', 'come', 'does']",0.0,Neutral
1299,V0wtNI-rzSg,"So hot, it burns for days!","So hot, it burns for days!",[],"['burns', 'hot', 'days']",0.0,Neutral
1300,V0wtNI-rzSg,Don't get burned!,Don't get burned!,[],['don'],0.0,Neutral
1301,V0wtNI-rzSg,ppl acting like the fisker ocean never existed is so fun,ppl acting like the fisker ocean never existed is so fun,[],"['ppl', 'fun', 'fisker ocean', 'ocean', 'fisker']",0.7745,Positive
1302,V0wtNI-rzSg,Ew cheap crap. As i just finished watching one of these cars wheels Falling of while driving,Ew cheap crap. As i just finished watching one of these cars wheels Falling of while driving,[],"['ew', 'falling', 'watching', 'wheels', 'crap']",-0.4939,Negative
1303,V0wtNI-rzSg,A gimmick that is considered more important than that it is a milkfloat. A phone on wheels.,A gimmick that is considered more important than that it is a milkfloat. A phone on wheels.,[],"['considered', 'important', 'wheels', 'phone', 'gimmick']",0.2716,Positive
1304,V0wtNI-rzSg,Useless function. I drive my Seal for 3/4 year now and I used it 3x. Just for showing. But I love my Seal anyway ❤,Useless function. I drive my Seal for 3/4 year now and I used it 3x. Just for showing. But I love my Seal anyway ❤,[],"['seal', 'drive seal', 'useless function', 'showing', 'function']",0.9136,Positive
1305,V0wtNI-rzSg,"F### this buy American , instead of this commi 🇨🇳,  product","F this buy American , instead of this commi 🇨🇳, product",['American'],"['product', 'instead', 'american', 'buy']",0.0,Neutral
1306,V0wtNI-rzSg,Does the ability to rotate make it easier to replace when it fails ?,Does the ability to rotate make it easier to replace when it fails ?,[],"['replace', 'ability', 'rotate', 'make', 'does']",0.3182,Positive
1307,V0wtNI-rzSg,Shits all over the ugly ass Teslas.,Shits all over the ugly ass Teslas.,['Teslas'],"['teslas', 'ass', 'ugly']",-0.872,Negative
1308,V0wtNI-rzSg,FOR FIFTY THOUSAND DOLLARS THE TABLET SPINS WOOOOOOOOO,FOR FIFTY THOUSAND DOLLARS THE TABLET SPINS WOOOOOOOOO,[],"['dollars', 'spins', 'tablet']",0.0,Neutral
1309,V0wtNI-rzSg,"Imagine having such a tedious life that you get excited about switching from landscape to portrait mode in your car, yawn.","Imagine having such a tedious life that you get excited about switching from landscape to portrait mode in your car, yawn.",[],"['landscape portrait', 'excited', 'imagine', 'life', 'portrait mode']",0.34,Positive
1310,V0wtNI-rzSg,Trash car 💩💩,Trash car 💩💩,[],"['trash', 'car']",0.0,Neutral
1311,V0wtNI-rzSg,"It should have a nice interior for 50 thousand pounds!!! It's 50 bloody thousand pounds!!! And I still don't want a giant TV screen on my dashboard, especially one that spins round.","It should have a nice interior for 50 thousand pounds!!! It's 50 bloody thousand pounds!!! And I still don't want a giant TV screen on my dashboard, especially one that spins round.",[],"['50', 'bloody', 'spins', 'round', 'giant']",-0.3591,Negative
1312,V0wtNI-rzSg,Well Fisker Ocean had it.,Well Fisker Ocean had it.,['Fisker Ocean'],"['fisker ocean', 'ocean', 'fisker']",0.2732,Positive
1313,V0wtNI-rzSg,Hopefully we can purchase a byd in Canada soon!!,Hopefully we can purchase a byd in Canada soon!!,['Canada'],"['purchase', 'hopefully', 'soon', 'canada', 'byd']",0.508,Positive
1314,V0wtNI-rzSg,"Seriously?, you being so late mate.","Seriously?, you being so late mate.",[],"['seriously', 'mate', 'late']",-0.1779,Negative
1315,V0wtNI-rzSg,"The Fisker Ocean did this, but they collapsed at launch so oh well 😂","The Fisker Ocean did this, but they collapsed at launch so oh well 😂",['The Fisker Ocean'],"['ocean did', 'oh', 'fisker ocean', 'ocean', 'did']",0.6448,Positive
1316,V0wtNI-rzSg,Perfect for reading log error while troubleshooting..😉,Perfect for reading log error while troubleshooting..😉,[],['perfect'],0.4019,Positive
1317,V0wtNI-rzSg,These cars completely crumble from rusting in 3 years,These cars completely crumble from rusting in 3 years,[],"['completely', 'years', 'cars']",0.0,Neutral
1318,V0wtNI-rzSg,What happened to cars? Why do they install gigantic TVs in them? It looks so awkward.,What happened to cars? Why do they install gigantic TVs in them? It looks so awkward.,[],"['install', 'looks', 'cars']",-0.3562,Negative
1319,V0wtNI-rzSg,"I like this car a lot, but with the screen in landscape mode, the steering wheel obstructs it. This is the only thing I don't like about it.","I like this car a lot, but with the screen in landscape mode, the steering wheel obstructs it. This is the only thing I don't like about it.",[],"['like car', 'screen landscape', 'landscape mode', 'like', 'don like']",-0.2299,Negative
1320,V0wtNI-rzSg,His voice does my head in,His voice does my head in,[],"['voice', 'head', 'does']",0.0,Neutral
1321,V0wtNI-rzSg,Yeah… no thanks,Yeah… no thanks,[],"['yeah', 'thanks']",-0.3412,Negative
1322,V0wtNI-rzSg,The Seal isn't the first Byd to do this. Heck it's not even the first manifacturer to do this... The fisker ocean did this aswell. Somebody did not do their homework hahah,The Seal isn't the first Byd to do this. Heck it's not even the first manifacturer to do this... The fisker ocean did this aswell. Somebody did not do their homework hahah,['Seal'],"['did', 'aswell', 'ocean did', 'isn', 'fisker ocean']",0.0,Neutral
1323,V0wtNI-rzSg,"Yes, it's just too fancy for me.I'm a little traditional.I want things that don't break on my vehicles and something about my screen.Spinning seems like that is gonna break sooner than it should","Yes, it's just too fancy for me.I'm a little traditional.I want things that don't break on my vehicles and something about my screen.Spinning seems like that is gonna break sooner than it should",[],"['break', 'fancy', 'traditional', 'sooner', 'spinning']",0.6395,Positive
1324,V0wtNI-rzSg,Don't want to praise but these Mfo Chinese have made some insane shit 😅,Don't want to praise but these Mfo Chinese have made some insane shit 😅,['Mfo Chinese'],"['insane', 'don want', 'shit', 'want', 'don']",-0.806,Negative
1325,V0wtNI-rzSg,I see why Tesla is in trouble,I see why Tesla is in trouble,['Tesla'],"['trouble', 'tesla']",-0.4019,Negative
1326,V0wtNI-rzSg,Back Yard Dumpster...😂,Back Yard Dumpster...😂,[],[],0.3182,Positive
1327,V0wtNI-rzSg,Wasn't Fisker the first car to do this?,Wasn't Fisker the first car to do this?,['Fisker'],"['wasn', 'fisker', 'car']",0.0,Neutral
1328,V0wtNI-rzSg,"Sorry, I like less and less tech-y stuff in my car.","Sorry, I like less and less tech-y stuff in my car.",[],"['sorry', 'stuff', 'tech', 'like', 'car']",0.296,Positive
1329,V0wtNI-rzSg,Might move to mexico so i can have affordable cars/ affordable living,Might move to mexico so i can have affordable cars/ affordable living,['mexico'],"['affordable', 'mexico', 'living', 'cars']",0.0,Neutral
1330,V0wtNI-rzSg,That dash tablet looks so cheap,That dash tablet looks so cheap,[],"['looks cheap', 'dash', 'tablet', 'cheap', 'looks']",0.0,Neutral
1331,V0wtNI-rzSg,"For under 50k top notch interior yes... they saved where you don't see it, which could be even dangerous.","For under 50k top notch interior yes... they saved where you don't see it, which could be even dangerous.",[],"['notch interior', 'notch', 'dangerous', 'yes', '50k']",0.4939,Positive
1332,V0wtNI-rzSg,I prefer no screen and more regular buttons.,I prefer no screen and more regular buttons.,[],"['regular', 'prefer', 'buttons', 'screen']",-0.296,Negative
1333,V0wtNI-rzSg,"Be honest, how much they paid you?","Be honest, how much they paid you?",[],"['honest', 'paid']",0.5106,Positive
1334,V0wtNI-rzSg,Junk Chinese garbage,Junk Chinese garbage,['Chinese'],"['chinese garbage', 'junk', 'garbage', 'chinese']",0.0,Neutral
1335,V0wtNI-rzSg,It's Chinese. It's made using coal fired electricity and possible slave labour in a Communist country. Quite innovative 💡,It's Chinese. It's made using coal fired electricity and possible slave labour in a Communist country. Quite innovative 💡,"['Chinese', 'Communist']","['slave labour', 'labour', 'slave', 'quite', 'country']",-0.1045,Negative
1336,V0wtNI-rzSg,Instrumental display is 60 dollars on AliExpress... pathetic,Instrumental display is 60 dollars on AliExpress... pathetic,['AliExpress'],"['pathetic', 'aliexpress', 'dollars', '60', 'display']",-0.5719,Negative
1337,V0wtNI-rzSg,If only their batteries were safe,If only their batteries were safe,[],"['batteries', 'safe']",0.4404,Positive
1338,V0wtNI-rzSg,"The bells and whistles are there to distract you from the shoddy workmanship of poorly secured battery packs, undersized torsion bars, and many other cost-cutting measures.  Chinese cars are just not safe.","The bells and whistles are there to distract you from the shoddy workmanship of poorly secured battery packs, undersized torsion bars, and many other cost-cutting measures. Chinese cars are just not safe.",['Chinese'],"['cutting', 'cars just', 'distract', 'safe', 'cost']",-0.2278,Negative
1339,V0wtNI-rzSg,"Another electric ""car""....👎🏻","Another electric ""car""....👎🏻",[],"['electric car', 'electric', 'car']",0.0,Neutral
1340,V0wtNI-rzSg,"I’ve never heard that pronunciation of innovative before. That’s not a criticism, but it interests me. 😊 Is that American maybe? Or UK regional?","I’ve never heard that pronunciation of innovative before. That’s not a criticism, but it interests me. 😊 Is that American maybe? Or UK regional?",['American'],"['pronunciation innovative', 've heard', 'pronunciation', 'maybe', 'american']",0.9262,Positive
1341,V0wtNI-rzSg,How are you saying inovative again????,How are you saying inovative again????,[],['saying'],0.0,Neutral
1342,V0wtNI-rzSg,Real luxury is no screens,Real luxury is no screens,[],"['luxury', 'real', 'screens']",-0.296,Negative
1343,V0wtNI-rzSg,This has definitely been done before! Fisker did it.,This has definitely been done before! Fisker did it.,['Fisker'],"['fisker did', 'definitely', 'did', 'fisker']",0.4574,Positive
1344,V0wtNI-rzSg,Strangest way I’ve ever heard “innovative” pronounced…. 😂,Strangest way I’ve ever heard “innovative” pronounced…. 😂,[],"['innovative pronounced', 'pronounced', 've heard', 'heard', 've']",0.4404,Positive
1345,V0wtNI-rzSg,"Gimmick. 

I prefer physical buttons for more operations, except the sort of pre-drive configuration type things.","Gimmick. I prefer physical buttons for more operations, except the sort of pre-drive configuration type things.",['Gimmick'],"['type', 'physical buttons', 'physical', 'prefer', 'gimmick']",0.0,Neutral
1346,V0wtNI-rzSg,Ha ha … you sounded so excited just because the tablet turns?,Ha ha … you sounded so excited just because the tablet turns?,[],"['excited', 'turns', 'tablet', 'just']",0.7855,Positive
1347,V0wtNI-rzSg,"Wow  omg the screen rotate omg omg.....driving ability, safety, ect,.. of the car who cars ...screen rotate and even obsteuct vision good.....take my money now 😂","Wow omg the screen rotate omg omg.....driving ability, safety, ect,.. of the car who cars ...screen rotate and even obsteuct vision good.....take my money now 😂",[],"['omg', 'screen rotate', 'rotate', 'vision', 'ability']",0.9153,Positive
