serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
2372,iueGI4CzP-0,What phone is that? That exposure is so sloow 🤔,What phone is that? That exposure is so sloow 🤔,[],"['exposure', 'phone']",0.0,Neutral
2373,iueGI4CzP-0,the previous versions were good this one is stupid like who the hell would put the drive and park buttons on the ceiling of the car😂😂😂😂 4:50,the previous versions were good this one is stupid like who the hell would put the drive and park buttons on the ceiling of the car😂😂😂😂 4:50,[],"['previous versions', 'ceiling', 'versions', '50', 'hell']",0.7906,Positive
2374,iueGI4CzP-0,I like the old headlights. They kinda resembled the Porsche 911 headlights. The new ones look bland and generic.,I like the old headlights. They kinda resembled the Porsche 911 headlights. The new ones look bland and generic.,"['Porsche', '911']","['headlights', 'porsche 911', 'generic', '911', 'like old']",0.3612,Positive
2375,iueGI4CzP-0,Nice to see the Apple Vision Pro in the car at 8:51  ❤,Nice to see the Apple Vision Pro in the car at 8:51 ❤,['the Apple Vision Pro'],"['apple vision', '51', 'vision pro', 'vision', 'pro']",0.8402,Positive
2376,iueGI4CzP-0,Just want to work for you brother and that is my dream to be part of your team an God will one day answer my prayers,Just want to work for you brother and that is my dream to be part of your team an God will one day answer my prayers,[],"['answer', 'just want', 'brother', 'dream', 'team']",0.5267,Positive
2377,iueGI4CzP-0,"Definetely my next car, value for price is insanely good.","Definetely my next car, value for price is insanely good.",[],"['insanely', 'value', 'price', 'good', 'car']",0.6486,Positive
2378,iueGI4CzP-0,"Great looking. But, recently took ownership of a 3 y/o model 3, and range is maybe 250-300km on a full charge (battery quality dropping significantly). That's really bad. Also, if I park it with 7-10% battery remaining, the next morning it has 0-3%.... That's horrendous.","Great looking. But, recently took ownership of a 3 y/o model 3, and range is maybe 250-300km on a full charge (battery quality dropping significantly). That's really bad. Also, if I park it with 7-10% battery remaining, the next morning it has 0-3%.... That's horrendous.",[],"['battery', 'charge battery', 'dropping', '10 battery', 'ownership']",-0.8702,Negative
2379,iueGI4CzP-0,Filmed with the R5!?,Filmed with the R5!?,[],"['filmed', 'r5']",0.0,Neutral
2380,iueGI4CzP-0,Great car but downgraded safety by removing parking sensors. The front camera which is behind the reversing mirror cannot see bellow the front Bonnet . Just check out you tube videos to realise what a terrible mistake removing uss was. I expected Tesla to improve on my 2021 awd car but it’s safety has been diminished on my 2024 rwd car. Very disappointed.,Great car but downgraded safety by removing parking sensors. The front camera which is behind the reversing mirror cannot see bellow the front Bonnet . Just check out you tube videos to realise what a terrible mistake removing uss was. I expected Tesla to improve on my 2021 awd car but it’s safety has been diminished on my 2024 rwd car. Very disappointed.,"['Bonnet', 'Tesla']","['removing', 'safety', 'car', 'tesla improve', '2024 rwd']",0.2407,Positive
2381,iueGI4CzP-0,"This is all the ev you'll ever need... leaves, bolts and i3s where starter evs.","This is all the ev you'll ever need... leaves, bolts and i3s where starter evs.",[],"['ev ll', 'll need', 'evs', 'starter', 'll']",0.0,Neutral
2382,iueGI4CzP-0,"I'm wondering... if the tail lamps are also raised when the boot is open, does that not mean that hazard lamps will not be visible to anyone? Is that not a safety issue?","I'm wondering... if the tail lamps are also raised when the boot is open, does that not mean that hazard lamps will not be visible to anyone? Is that not a safety issue?",[],"['lamps', 'boot open', 'raised', 'does mean', 'safety issue']",-0.4003,Negative
2383,iueGI4CzP-0,and very nice are the new heated and vented seats !!!!,and very nice are the new heated and vented seats !!!!,[],"['vented seats', 'vented', 'heated', 'seats', 'nice']",0.6441,Positive
2384,iueGI4CzP-0,I just want climate control knobs man,I just want climate control knobs man,[],"['climate control', 'knobs', 'just want', 'climate', 'control']",0.0772,Positive
2385,iueGI4CzP-0,How do you feel about the Tesla logo on the steering wheel being unaligned,How do you feel about the Tesla logo on the steering wheel being unaligned,['Tesla'],"['tesla logo', 'logo', 'feel', 'steering wheel', 'steering']",0.0,Neutral
2386,iueGI4CzP-0,starter EV? a 40k car?,starter EV? a 40k car?,[],"['40k', 'starter ev', 'starter', 'ev', 'car']",0.0,Neutral
2387,iueGI4CzP-0,Swiping to change drive mode is so redarded. Give us a stalk.,Swiping to change drive mode is so redarded. Give us a stalk.,[],"['swiping', 'change drive', 'drive mode', 'mode', 'stalk']",0.0,Neutral
2388,iueGI4CzP-0,Powered liftgate is not the same as before. Now it has a motor on each side. My 23P only has it on one side. So it can’t open when it has snow on top of it. Also it doesn’t bend the whole panel as mine does when it tries to open. Great upgrade! Worth mentioning,Powered liftgate is not the same as before. Now it has a motor on each side. My 23P only has it on one side. So it can’t open when it has snow on top of it. Also it doesn’t bend the whole panel as mine does when it tries to open. Great upgrade! Worth mentioning,[],"['open', 'tries', 'bend', 'liftgate', 'mentioning']",0.7959,Positive
2389,iueGI4CzP-0,I’d be very surprised if this video was shot on an iPhone. The device appears to struggle.,I’d be very surprised if this video was shot on an iPhone. The device appears to struggle.,[],"['appears', 'device', 'video shot', 'shot iphone', 'surprised']",-0.0276,Neutral
2390,iueGI4CzP-0,"i have a 2023 model 3 performance. do you think it is essentially worth the downgrade to a LR 2024 for the new upgrades, or would it be worth the wait for a performance version? (I'm 21 and do like to go fast sometimes for fun, but open to ""settling"" for something slower)","i have a 2023 model 3 performance. do you think it is essentially worth the downgrade to a LR 2024 for the new upgrades, or would it be worth the wait for a performance version? (I'm 21 and do like to go fast sometimes for fun, but open to ""settling"" for something slower)",[],"['worth', 'performance', 'essentially', 'downgrade', 'wait performance']",0.5859,Positive
2391,iueGI4CzP-0,"Starter EV.  50k Euro. 54K USD.
Riiigghhtttt...........",Starter EV. 50k Euro. 54K USD. Riiigghhtttt...........,[],"['ev 50k', '54k', 'euro', 'usd', '50k']",0.0,Neutral
2392,iueGI4CzP-0,"I sat in the new 3 during the IAA, and it seems quite alright. The car now looks a lot better. I saw some gap issues and the use of plastic in the interior is concerning when one considers long term use, or how the plaid steering wheels chip off relatively quick. But a better deal than the generation before, for sure.","I sat in the new 3 during the IAA, and it seems quite alright. The car now looks a lot better. I saw some gap issues and the use of plastic in the interior is concerning when one considers long term use, or how the plaid steering wheels chip off relatively quick. But a better deal than the generation before, for sure.",['IAA'],"['use', 'better deal', 'considers', 'long term', 'sat']",0.8554,Positive
2393,iueGI4CzP-0,"it's only to the end i realised it's not the roadster.....i was surprised how not surprised and less excited you looked throughout the video, assuming it was the roadster","it's only to the end i realised it's not the roadster.....i was surprised how not surprised and less excited you looked throughout the video, assuming it was the roadster",[],"['surprised', 'roadster', 'realised', 'assuming', 'looked']",0.3272,Positive
2394,iueGI4CzP-0,"Like all of the changes except of the headlights. The old headlights looks way better.

Disappointed that there is no gauge cluster display of head up display that gives you som information in your line of sight.

That’s why I’m getting the BMW i5 instead.",Like all of the changes except of the headlights. The old headlights looks way better. Disappointed that there is no gauge cluster display of head up display that gives you som information in your line of sight. That’s why I’m getting the BMW i5 instead.,['BMW'],"['headlights', 'display', 'sight', 'looks way', 'gauge cluster']",0.0258,Neutral
2395,iueGI4CzP-0,indicator buttons sucks so much for places with a lot of roundabouts.,indicator buttons sucks so much for places with a lot of roundabouts.,[],"['indicator buttons', 'lot roundabouts', 'places', 'sucks', 'roundabouts']",-0.3612,Negative
2396,iueGI4CzP-0,"Like it, wish it was available in South Africa","Like it, wish it was available in South Africa",['South Africa'],"['available', 'wish', 'like']",0.6369,Positive
2397,iueGI4CzP-0,Got my Model 3 in Dec 2023 as a lease but look forward to getting a new Model 3 in 3 years. Do a Model 3 vs Model S video! What can they do to Model S Plaid to make it so much better?,Got my Model 3 in Dec 2023 as a lease but look forward to getting a new Model 3 in 3 years. Do a Model 3 vs Model S video! What can they do to Model S Plaid to make it so much better?,"['Model 3', 'Model S', 'Model S Plaid']","['model', 'make better', 'video model', 'model vs', 'forward getting']",0.6767,Positive
